Well_ID,Point_ID,x_long,y_lat,County,MeasurementMonth,MeasurementDay,MeasurementYear,MeasurementDate,WaterElevation,Max_NS,SaturatedThickness
239502,240,-102.191945,36.451945,Dallam,1,3,2013,1/3/13,3520.2,3520,0.1999999999998181
239502,240,-102.191945,36.451945,Dallam,12,18,2013,12/18/13,3518.42,3520,-1.5799999999999272
239502,240,-102.191945,36.451945,Dallam,1,7,2015,1/7/15,3523.32,3520,3.3200000000001637
239502,240,-102.191945,36.451945,Dallam,12,30,2015,12/30/15,3522.5,3520,2.5
239602,242,-102.152223,36.444167,Sherman,1,27,1995,1/27/95,3494.36,3320,174.36000000000013
239602,242,-102.152223,36.444167,Sherman,2,21,1996,2/21/96,3490.9,3320,170.9000000000001
239602,242,-102.152223,36.444167,Sherman,1,9,1997,1/9/97,3490.88,3320,170.8800000000001
239602,242,-102.152223,36.444167,Sherman,3,1,2000,3/1/00,3486.16,3320,166.15999999999985
239602,242,-102.152223,36.444167,Sherman,4,5,2001,4/5/01,3485.25,3320,165.25
239602,242,-102.152223,36.444167,Sherman,1,16,2002,1/16/02,3483.55,3320,163.55000000000018
239602,242,-102.152223,36.444167,Sherman,2,12,2003,2/12/03,3485.6,3320,165.5999999999999
239602,242,-102.152223,36.444167,Sherman,1,21,2004,1/21/04,3467.8,3320,147.80000000000018
239602,242,-102.152223,36.444167,Sherman,3,10,2005,3/10/05,3485.09,3320,165.09000000000015
239602,242,-102.152223,36.444167,Sherman,2,15,2006,2/15/06,3464.18,3320,144.17999999999984
239602,242,-102.152223,36.444167,Sherman,1,14,2008,1/14/08,3482.2,3320,162.19999999999982
239602,242,-102.152223,36.444167,Sherman,2,23,2009,2/23/09,3479.06,3320,159.05999999999995
239602,242,-102.152223,36.444167,Sherman,1,27,2010,1/27/10,3482.6,3320,162.5999999999999
239602,242,-102.152223,36.444167,Sherman,1,24,2012,1/24/12,3478.61,3320,158.61000000000013
239602,242,-102.152223,36.444167,Sherman,1,23,2013,1/23/13,3475.43,3320,155.42999999999984
239602,242,-102.152223,36.444167,Sherman,1,9,2014,1/9/14,3473.24,3320,153.23999999999978
239602,242,-102.152223,36.444167,Sherman,2,10,2015,2/10/15,3467.7,3320,147.69999999999982
239603,331,-102.157778,36.428611,Sherman,1,27,1995,1/27/95,3485.1,3320,165.0999999999999
239603,331,-102.157778,36.428611,Sherman,2,21,1996,2/21/96,3485.1,3320,165.0999999999999
239603,331,-102.157778,36.428611,Sherman,1,9,1997,1/9/97,3485.1,3320,165.0999999999999
239902,700,-102.133889,36.384167,Sherman,1,27,1995,1/27/95,3455.31,3310,145.30999999999995
239902,700,-102.133889,36.384167,Sherman,2,8,1996,2/8/96,3448.8,3310,138.80000000000018
239902,700,-102.133889,36.384167,Sherman,1,9,1997,1/9/97,3441.93,3310,131.92999999999984
239902,700,-102.133889,36.384167,Sherman,2,23,1998,2/23/98,3443.21,3310,133.21000000000004
239902,700,-102.133889,36.384167,Sherman,3,1,2000,3/1/00,3439,3310,129.0
239902,700,-102.133889,36.384167,Sherman,1,16,2002,1/16/02,3448.99,3310,138.98999999999978
239902,700,-102.133889,36.384167,Sherman,1,21,2004,1/21/04,3436.25,3310,126.25
239902,700,-102.133889,36.384167,Sherman,3,10,2005,3/10/05,3446.58,3310,136.57999999999993
239902,700,-102.133889,36.384167,Sherman,2,15,2006,2/15/06,3446.72,3310,136.7199999999998
239902,700,-102.133889,36.384167,Sherman,1,14,2008,1/14/08,3442.28,3310,132.2800000000002
239902,700,-102.133889,36.384167,Sherman,2,15,2011,2/15/11,3441.65,3310,131.6500000000001
239902,700,-102.133889,36.384167,Sherman,1,23,2012,1/23/12,3439.54,3310,129.53999999999996
239902,700,-102.133889,36.384167,Sherman,1,23,2013,1/23/13,3422.7,3310,112.69999999999982
239902,700,-102.133889,36.384167,Sherman,1,28,2016,1/28/16,3426.72,3310,116.7199999999998
240201,118,-102.081944,36.499722,Sherman,1,27,1995,1/27/95,3454.33,3330,124.32999999999993
240201,118,-102.081944,36.499722,Sherman,2,8,1996,2/8/96,3454.3,3330,124.30000000000018
240201,118,-102.081944,36.499722,Sherman,1,9,1997,1/9/97,3454.33,3330,124.32999999999993
240402,333,-102.115556,36.431111,Sherman,1,27,1995,1/27/95,3457.73,3270,187.73000000000002
240402,333,-102.115556,36.431111,Sherman,2,6,1996,2/6/96,3456.3,3270,186.30000000000018
240402,333,-102.115556,36.431111,Sherman,1,9,1997,1/9/97,3456.26,3270,186.26000000000022
240403,244,-102.098611,36.443889,Sherman,1,27,1995,1/27/95,3434.11,3300,134.11000000000013
240403,244,-102.098611,36.443889,Sherman,2,8,1996,2/8/96,3431.9,3300,131.9000000000001
240403,244,-102.098611,36.443889,Sherman,3,1,2000,3/1/00,3433.28,3300,133.2800000000002
240403,244,-102.098611,36.443889,Sherman,4,5,2001,4/5/01,3434.63,3300,134.6300000000001
240403,244,-102.098611,36.443889,Sherman,1,16,2002,1/16/02,3432,3300,132.0
240403,244,-102.098611,36.443889,Sherman,2,12,2003,2/12/03,3407.98,3300,107.98000000000002
240403,244,-102.098611,36.443889,Sherman,1,21,2004,1/21/04,3421.86,3300,121.86000000000013
240403,244,-102.098611,36.443889,Sherman,3,10,2005,3/10/05,3421.98,3300,121.98000000000002
240403,244,-102.098611,36.443889,Sherman,2,15,2006,2/15/06,3429.1,3300,129.0999999999999
240403,244,-102.098611,36.443889,Sherman,2,22,2008,2/22/08,3413.91,3300,113.90999999999985
240403,244,-102.098611,36.443889,Sherman,2,23,2009,2/23/09,3403.62,3300,103.61999999999989
240403,244,-102.098611,36.443889,Sherman,1,27,2010,1/27/10,3391.51,3300,91.51000000000022
240403,244,-102.098611,36.443889,Sherman,2,15,2011,2/15/11,3388.96,3300,88.96000000000004
240403,244,-102.098611,36.443889,Sherman,1,24,2012,1/24/12,3382.31,3300,82.30999999999995
240403,244,-102.098611,36.443889,Sherman,1,23,2013,1/23/13,3378.81,3300,78.80999999999995
240405,333,-102.116389,36.429722,Sherman,12,18,2013,12/18/13,3418.08,3270,148.07999999999993
240405,333,-102.116389,36.429722,Sherman,1,9,2015,1/9/15,3417.8,3270,147.80000000000018
240405,333,-102.116389,36.429722,Sherman,12,30,2015,12/30/15,3421.04,3270,151.03999999999996
240501,245,-102.078055,36.443889,Sherman,1,27,1995,1/27/95,3435.72,3270,165.7199999999998
240501,245,-102.078055,36.443889,Sherman,2,6,1996,2/6/96,3435.2,3270,165.19999999999982
240601,336,-102.026667,36.440278,Sherman,1,27,1995,1/27/95,3392.58,3200,192.57999999999993
240601,336,-102.026667,36.440278,Sherman,2,6,1996,2/6/96,3382.5,3200,182.5
240601,336,-102.026667,36.440278,Sherman,3,1,2000,3/1/00,3385.1,3200,185.0999999999999
240601,336,-102.026667,36.440278,Sherman,4,5,2001,4/5/01,3384.62,3200,184.6199999999999
240601,336,-102.026667,36.440278,Sherman,2,12,2003,2/12/03,3377.72,3200,177.7199999999998
240601,336,-102.026667,36.440278,Sherman,1,21,2004,1/21/04,3375.01,3200,175.01000000000022
240601,336,-102.026667,36.440278,Sherman,2,15,2006,2/15/06,3376.45,3200,176.44999999999982
240601,336,-102.026667,36.440278,Sherman,1,14,2008,1/14/08,3372.42,3200,172.42000000000007
240601,336,-102.026667,36.440278,Sherman,2,23,2009,2/23/09,3370.22,3200,170.2199999999998
240601,336,-102.026667,36.440278,Sherman,2,12,2010,2/12/10,3368.78,3200,168.7800000000002
240601,336,-102.026667,36.440278,Sherman,2,15,2011,2/15/11,3357.66,3200,157.65999999999985
240601,336,-102.026667,36.440278,Sherman,1,24,2012,1/24/12,3365.79,3200,165.78999999999996
240601,336,-102.026667,36.440278,Sherman,1,31,2013,1/31/13,3361.11,3200,161.11000000000013
240601,336,-102.026667,36.440278,Sherman,2,27,2014,2/27/14,3361.11,3200,161.11000000000013
240801,446,-102.080555,36.415001,Sherman,1,27,1995,1/27/95,3396.27,3230,166.26999999999998
240801,446,-102.080555,36.415001,Sherman,1,16,1996,1/16/96,3415.6,3230,185.5999999999999
240801,446,-102.080555,36.415001,Sherman,3,1,2000,3/1/00,3411.4,3230,181.4000000000001
240801,446,-102.080555,36.415001,Sherman,4,5,2001,4/5/01,3413.24,3230,183.23999999999978
240801,446,-102.080555,36.415001,Sherman,1,16,2002,1/16/02,3412.57,3230,182.57000000000016
240801,446,-102.080555,36.415001,Sherman,2,12,2003,2/12/03,3401.68,3230,171.67999999999984
240801,446,-102.080555,36.415001,Sherman,3,10,2005,3/10/05,3389.88,3230,159.8800000000001
240901,448,-102.035556,36.415278,Sherman,1,27,1995,1/27/95,3379.38,3210,169.3800000000001
240901,448,-102.035556,36.415278,Sherman,2,14,1996,2/14/96,3379.4,3210,169.4000000000001
240901,448,-102.035556,36.415278,Sherman,4,5,2001,4/5/01,3371.17,3210,161.17000000000007
240901,448,-102.035556,36.415278,Sherman,2,12,2003,2/12/03,3356.94,3210,146.94000000000005
241304,668,-102.8825,36.345,Dallam,12,8,1995,12/8/95,4342.43,4110,232.4300000000003
241304,668,-102.8825,36.345,Dallam,12,11,1996,12/11/96,4348.35,4110,238.35000000000036
241304,668,-102.8825,36.345,Dallam,12,9,1997,12/9/97,4348.04,4110,238.03999999999996
241304,668,-102.8825,36.345,Dallam,12,12,1998,12/12/98,4342.53,4110,232.52999999999975
241304,668,-102.8825,36.345,Dallam,12,8,1999,12/8/99,4340.42,4110,230.42000000000007
241304,668,-102.8825,36.345,Dallam,12,5,2000,12/5/00,4349.4,4110,239.39999999999964
241304,668,-102.8825,36.345,Dallam,12,11,2001,12/11/01,4347.85,4110,237.85000000000036
241304,668,-102.8825,36.345,Dallam,12,12,2002,12/12/02,4345,4110,235.0
241304,668,-102.8825,36.345,Dallam,12,10,2003,12/10/03,4345.3,4110,235.30000000000018
241304,668,-102.8825,36.345,Dallam,12,12,2004,12/12/04,4342.2,4110,232.19999999999982
241304,668,-102.8825,36.345,Dallam,3,23,2005,3/23/05,4342.44,4110,232.4399999999996
241304,668,-102.8825,36.345,Dallam,3,1,2007,3/1/07,4339.71,4110,229.71000000000004
241304,668,-102.8825,36.345,Dallam,2,7,2008,2/7/08,4337.67,4110,227.67000000000007
241304,668,-102.8825,36.345,Dallam,2,13,2009,2/13/09,4333.42,4110,223.42000000000007
241304,668,-102.8825,36.345,Dallam,3,4,2010,3/4/10,4332.16,4110,222.15999999999985
241304,668,-102.8825,36.345,Dallam,1,13,2012,1/13/12,4328.87,4110,218.8699999999999
241304,668,-102.8825,36.345,Dallam,2,14,2013,2/14/13,4325.86,4110,215.85999999999967
241304,668,-102.8825,36.345,Dallam,2,21,2014,2/21/14,4314.19,4110,204.1899999999996
241305,538,-102.891945,36.359723,Dallam,12,2,2010,12/2/10,4206.72,4010,196.72000000000025
241305,538,-102.891945,36.359723,Dallam,1,9,2012,1/9/12,4202.03,4010,192.02999999999975
241305,538,-102.891945,36.359723,Dallam,1,3,2013,1/3/13,4173.42,4010,163.42000000000007
241305,538,-102.891945,36.359723,Dallam,1,20,2016,1/20/16,4228.56,4010,218.5600000000004
241901,1317,-102.888334,36.251389,Dallam,3,16,1995,3/16/95,4264.56,3970,294.5600000000004
241901,1317,-102.888334,36.251389,Dallam,3,13,1996,3/13/96,4261.2,3970,291.1999999999998
241901,1317,-102.888334,36.251389,Dallam,2,26,1998,2/26/98,4254.7,3970,284.6999999999998
242502,1061,-102.804723,36.296945,Dallam,3,14,1995,3/14/95,4145.3,3970,175.30000000000018
242502,1061,-102.804723,36.296945,Dallam,3,18,1996,3/18/96,4136.7,3970,166.69999999999982
242701,1188,-102.864167,36.279722,Dallam,3,14,1996,3/14/96,4208.2,4060,148.19999999999982
242701,1188,-102.864167,36.279722,Dallam,3,2,1998,3/2/98,4168.7,4060,108.69999999999982
242801,1320,-102.816389,36.254167,Dallam,3,18,1996,3/18/96,4110.3,3940,170.30000000000018
242801,1320,-102.816389,36.254167,Dallam,3,7,1997,3/7/97,4110.35,3940,170.35000000000036
242903,1193,-102.759167,36.279167,Dallam,3,13,1995,3/13/95,4016.8,3910,106.80000000000018
242903,1193,-102.759167,36.279167,Dallam,3,18,1996,3/18/96,4020.8,3910,110.80000000000018
242903,1193,-102.759167,36.279167,Dallam,3,11,1997,3/11/97,4021.15,3910,111.15000000000009
242903,1193,-102.759167,36.279167,Dallam,3,2,1998,3/2/98,4013.41,3910,103.40999999999985
242903,1193,-102.759167,36.279167,Dallam,2,8,2000,2/8/00,4015.22,3910,105.2199999999998
242903,1193,-102.759167,36.279167,Dallam,4,23,2001,4/23/01,4018.58,3910,108.57999999999993
242903,1193,-102.759167,36.279167,Dallam,3,11,2002,3/11/02,4017.12,3910,107.11999999999989
242903,1193,-102.759167,36.279167,Dallam,3,4,2003,3/4/03,4018.37,3910,108.36999999999989
242903,1193,-102.759167,36.279167,Dallam,3,10,2004,3/10/04,4017.63,3910,107.63000000000011
242903,1193,-102.759167,36.279167,Dallam,3,10,2005,3/10/05,4016.97,3910,106.9699999999998
242903,1193,-102.759167,36.279167,Dallam,1,17,2006,1/17/06,4016.4,3910,106.40000000000009
242903,1193,-102.759167,36.279167,Dallam,2,1,2008,2/1/08,4009.36,3910,99.36000000000013
242903,1193,-102.759167,36.279167,Dallam,2,13,2009,2/13/09,4013.94,3910,103.94000000000005
242903,1193,-102.759167,36.279167,Dallam,3,5,2010,3/5/10,4000.58,3910,90.57999999999993
242903,1193,-102.759167,36.279167,Dallam,3,1,2011,3/1/11,3988.11,3910,78.11000000000013
242903,1193,-102.759167,36.279167,Dallam,1,13,2012,1/13/12,3980.66,3910,70.65999999999985
242903,1193,-102.759167,36.279167,Dallam,2,14,2013,2/14/13,3970.81,3910,60.809999999999945
242903,1193,-102.759167,36.279167,Dallam,2,21,2014,2/21/14,3980.09,3910,70.09000000000015
242903,1193,-102.759167,36.279167,Dallam,2,19,2015,2/19/15,3962.92,3910,52.92000000000007
243701,1453,-102.745834,36.255001,Dallam,3,14,1995,3/14/95,3993.1,3890,103.09999999999991
243701,1453,-102.745834,36.255001,Dallam,3,18,1996,3/18/96,3993.1,3890,103.09999999999991
243701,1453,-102.745834,36.255001,Dallam,3,11,1997,3/11/97,3993.1,3890,103.09999999999991
243701,1453,-102.745834,36.255001,Dallam,5,9,2000,5/9/00,3985.8,3890,95.80000000000018
243701,1453,-102.745834,36.255001,Dallam,5,16,2000,5/16/00,4008.3,3890,118.30000000000018
244601,943,-102.525278,36.321944,Dallam,3,13,1995,3/13/95,3908.24,3750,158.23999999999978
244601,943,-102.525278,36.321944,Dallam,3,13,1997,3/13/97,3909.65,3750,159.6500000000001
244601,943,-102.525278,36.321944,Dallam,3,3,1998,3/3/98,3907.4,3750,157.4000000000001
244601,943,-102.525278,36.321944,Dallam,2,10,2000,2/10/00,3907.03,3750,157.0300000000002
244601,943,-102.525278,36.321944,Dallam,4,23,2001,4/23/01,3903.56,3750,153.55999999999995
244601,943,-102.525278,36.321944,Dallam,3,8,2004,3/8/04,3908.6,3750,158.5999999999999
244601,943,-102.525278,36.321944,Dallam,3,10,2005,3/10/05,3910.74,3750,160.73999999999978
244601,943,-102.525278,36.321944,Dallam,2,23,2007,2/23/07,3910.56,3750,160.55999999999995
244601,943,-102.525278,36.321944,Dallam,2,7,2008,2/7/08,3916.53,3750,166.5300000000002
244601,943,-102.525278,36.321944,Dallam,3,4,2010,3/4/10,3901.82,3750,151.82000000000016
244601,943,-102.525278,36.321944,Dallam,3,2,2011,3/2/11,3906.38,3750,156.3800000000001
244601,943,-102.525278,36.321944,Dallam,1,20,2012,1/20/12,3903.21,3750,153.21000000000004
244601,943,-102.525278,36.321944,Dallam,1,21,2013,1/21/13,3906.93,3750,156.92999999999984
244601,943,-102.525278,36.321944,Dallam,2,3,2014,2/3/14,3910.93,3750,160.92999999999984
244601,943,-102.525278,36.321944,Dallam,2,13,2015,2/13/15,3905.11,3750,155.11000000000013
244601,943,-102.525278,36.321944,Dallam,2,9,2016,2/9/16,3911.91,3750,161.90999999999985
245101,816,-102.463056,36.347778,Dallam,3,8,1995,3/8/95,3679.7,3640,39.69999999999982
245101,816,-102.463056,36.347778,Dallam,3,16,1996,3/16/96,3678.3,3640,38.30000000000018
245101,816,-102.463056,36.347778,Dallam,3,12,1997,3/12/97,3677.65,3640,37.65000000000009
245101,816,-102.463056,36.347778,Dallam,3,4,1998,3/4/98,3677.58,3640,37.57999999999993
245101,816,-102.463056,36.347778,Dallam,2,10,2000,2/10/00,3676.29,3640,36.289999999999964
245101,816,-102.463056,36.347778,Dallam,4,23,2001,4/23/01,3677.18,3640,37.179999999999836
245101,816,-102.463056,36.347778,Dallam,3,11,2002,3/11/02,3678.05,3640,38.05000000000018
245101,816,-102.463056,36.347778,Dallam,3,10,2005,3/10/05,3678.29,3640,38.289999999999964
245101,816,-102.463056,36.347778,Dallam,2,23,2007,2/23/07,3675.46,3640,35.460000000000036
245101,816,-102.463056,36.347778,Dallam,2,7,2008,2/7/08,3677.12,3640,37.11999999999989
245101,816,-102.463056,36.347778,Dallam,2,11,2009,2/11/09,3677.04,3640,37.039999999999964
245101,816,-102.463056,36.347778,Dallam,3,4,2010,3/4/10,3666.13,3640,26.13000000000011
245101,816,-102.463056,36.347778,Dallam,3,2,2011,3/2/11,3658.91,3640,18.909999999999854
245101,816,-102.463056,36.347778,Dallam,1,20,2012,1/20/12,3652.51,3640,12.510000000000218
245101,816,-102.463056,36.347778,Dallam,1,18,2013,1/18/13,3656.78,3640,16.7800000000002
245101,816,-102.463056,36.347778,Dallam,1,31,2014,1/31/14,3662.78,3640,22.7800000000002
245101,816,-102.463056,36.347778,Dallam,2,13,2015,2/13/15,3642.5,3640,2.5
245101,816,-102.463056,36.347778,Dallam,2,9,2016,2/9/16,3651.68,3640,11.679999999999836
245301,689,-102.393889,36.370833,Dallam,3,8,1995,3/8/95,3651.1,3580,71.09999999999991
245301,689,-102.393889,36.370833,Dallam,3,4,1998,3/4/98,3654.78,3580,74.7800000000002
245301,689,-102.393889,36.370833,Dallam,2,10,2000,2/10/00,3654.02,3580,74.01999999999998
245301,689,-102.393889,36.370833,Dallam,3,11,2002,3/11/02,3657.36,3580,77.36000000000013
245301,689,-102.393889,36.370833,Dallam,2,21,2003,2/21/03,3653.76,3580,73.76000000000022
245301,689,-102.393889,36.370833,Dallam,3,10,2005,3/10/05,3651.59,3580,71.59000000000015
245301,689,-102.393889,36.370833,Dallam,2,23,2007,2/23/07,3644.58,3580,64.57999999999993
245301,689,-102.393889,36.370833,Dallam,2,18,2008,2/18/08,3650.74,3580,70.73999999999978
245301,689,-102.393889,36.370833,Dallam,2,11,2009,2/11/09,3651.04,3580,71.03999999999996
245301,689,-102.393889,36.370833,Dallam,3,4,2010,3/4/10,3638.83,3580,58.82999999999993
245301,689,-102.393889,36.370833,Dallam,3,2,2011,3/2/11,3635.54,3580,55.539999999999964
245301,689,-102.393889,36.370833,Dallam,1,20,2012,1/20/12,3649.25,3580,69.25
245301,689,-102.393889,36.370833,Dallam,1,18,2013,1/18/13,3639.55,3580,59.55000000000018
245301,689,-102.393889,36.370833,Dallam,1,31,2014,1/31/14,3642.6,3580,62.59999999999991
245301,689,-102.393889,36.370833,Dallam,2,13,2015,2/13/15,3645.88,3580,65.88000000000011
245301,689,-102.393889,36.370833,Dallam,2,9,2016,2/9/16,3650,3580,70.0
245501,1077,-102.421389,36.311389,Dallam,3,8,1995,3/8/95,3624.5,3520,104.5
245501,1077,-102.421389,36.311389,Dallam,3,16,1996,3/16/96,3641.5,3520,121.5
245501,1077,-102.421389,36.311389,Dallam,3,4,1998,3/4/98,3639.76,3520,119.76000000000022
245501,1077,-102.421389,36.311389,Dallam,2,10,2000,2/10/00,3639.89,3520,119.88999999999987
245501,1077,-102.421389,36.311389,Dallam,4,23,2001,4/23/01,3640.34,3520,120.34000000000015
245501,1077,-102.421389,36.311389,Dallam,3,11,2002,3/11/02,3640.05,3520,120.05000000000018
245501,1077,-102.421389,36.311389,Dallam,2,21,2003,2/21/03,3621.86,3520,101.86000000000013
245501,1077,-102.421389,36.311389,Dallam,3,10,2005,3/10/05,3621.93,3520,101.92999999999984
245501,1077,-102.421389,36.311389,Dallam,2,23,2007,2/23/07,3621.69,3520,101.69000000000005
245501,1077,-102.421389,36.311389,Dallam,2,7,2008,2/7/08,3621.16,3520,101.15999999999985
245802,1466,-102.456945,36.261945,Dallam,3,8,1995,3/8/95,3674.25,3650,24.25
245802,1466,-102.456945,36.261945,Dallam,3,16,1996,3/16/96,3674.2,3650,24.199999999999818
246101,950,-102.367222,36.333334,Dallam,12,6,1995,12/6/95,3602.4,3510,92.40000000000009
246101,950,-102.367222,36.333334,Dallam,12,9,1997,12/9/97,3607.25,3510,97.25
246101,950,-102.367222,36.333334,Dallam,12,9,1998,12/9/98,3596,3510,86.0
246101,950,-102.367222,36.333334,Dallam,12,10,1999,12/10/99,3611.72,3510,101.7199999999998
246101,950,-102.367222,36.333334,Dallam,12,8,2000,12/8/00,3601.8,3510,91.80000000000018
246101,950,-102.367222,36.333334,Dallam,12,14,2001,12/14/01,3603.8,3510,93.80000000000018
246101,950,-102.367222,36.333334,Dallam,12,14,2002,12/14/02,3596.28,3510,86.2800000000002
246101,950,-102.367222,36.333334,Dallam,12,17,2003,12/17/03,3598.1,3510,88.09999999999991
246101,950,-102.367222,36.333334,Dallam,12,14,2004,12/14/04,3586.75,3510,76.75
246101,950,-102.367222,36.333334,Dallam,11,5,2005,11/5/05,3610.8,3510,100.80000000000018
246101,950,-102.367222,36.333334,Dallam,12,2,2006,12/2/06,3600.3,3510,90.30000000000018
246101,950,-102.367222,36.333334,Dallam,12,7,2007,12/7/07,3594.85,3510,84.84999999999991
246101,950,-102.367222,36.333334,Dallam,12,11,2008,12/11/08,3588.8,3510,78.80000000000018
246101,950,-102.367222,36.333334,Dallam,11,4,2009,11/4/09,3602.95,3510,92.94999999999982
246101,950,-102.367222,36.333334,Dallam,12,15,2010,12/15/10,3586.77,3510,76.76999999999998
246101,950,-102.367222,36.333334,Dallam,12,7,2011,12/7/11,3569.69,3510,59.690000000000055
247202,957,-102.1875,36.341111,Dallam,12,10,1996,12/10/96,3508.95,3320,188.94999999999982
247202,957,-102.1875,36.341111,Dallam,12,12,1997,12/12/97,3508.7,3320,188.69999999999982
247202,957,-102.1875,36.341111,Dallam,12,9,1998,12/9/98,3508.15,3320,188.1500000000001
247202,957,-102.1875,36.341111,Dallam,12,10,1999,12/10/99,3507.83,3320,187.82999999999993
247202,957,-102.1875,36.341111,Dallam,12,8,2000,12/8/00,3507.65,3320,187.6500000000001
247202,957,-102.1875,36.341111,Dallam,12,14,2001,12/14/01,3503.4,3320,183.4000000000001
247202,957,-102.1875,36.341111,Dallam,12,11,2003,12/11/03,3505.4,3320,185.4000000000001
247202,957,-102.1875,36.341111,Dallam,12,14,2004,12/14/04,3500.25,3320,180.25
247202,957,-102.1875,36.341111,Dallam,11,5,2005,11/5/05,3502.32,3320,182.32000000000016
247202,957,-102.1875,36.341111,Dallam,12,2,2006,12/2/06,3502.7,3320,182.69999999999982
247202,957,-102.1875,36.341111,Dallam,12,7,2007,12/7/07,3502.3,3320,182.30000000000018
247202,957,-102.1875,36.341111,Dallam,11,4,2009,11/4/09,3500.2,3320,180.19999999999982
247202,957,-102.1875,36.341111,Dallam,12,5,2012,12/5/12,3496.4,3320,176.4000000000001
247603,1219,-102.146389,36.312778,Sherman,1,9,1995,1/9/95,3456.41,3200,256.40999999999985
247603,1219,-102.146389,36.312778,Sherman,2,8,1996,2/8/96,3456.1,3200,256.0999999999999
247603,1219,-102.146389,36.312778,Sherman,1,9,1997,1/9/97,3454.74,3200,254.73999999999978
247603,1219,-102.146389,36.312778,Sherman,1,17,2000,1/17/00,3447.42,3200,247.42000000000007
247603,1219,-102.146389,36.312778,Sherman,4,5,2001,4/5/01,3452.2,3200,252.19999999999982
247603,1219,-102.146389,36.312778,Sherman,1,19,2004,1/19/04,3422.27,3200,222.26999999999998
247603,1219,-102.146389,36.312778,Sherman,3,7,2005,3/7/05,3419.81,3200,219.80999999999995
247603,1219,-102.146389,36.312778,Sherman,2,14,2006,2/14/06,3417.56,3200,217.55999999999995
247603,1219,-102.146389,36.312778,Sherman,1,15,2008,1/15/08,3423.26,3200,223.26000000000022
247603,1219,-102.146389,36.312778,Sherman,2,20,2009,2/20/09,3414.28,3200,214.2800000000002
247603,1219,-102.146389,36.312778,Sherman,1,27,2010,1/27/10,3404.51,3200,204.51000000000022
247603,1219,-102.146389,36.312778,Sherman,2,15,2011,2/15/11,3392.11,3200,192.11000000000013
247603,1219,-102.146389,36.312778,Sherman,1,23,2012,1/23/12,3377.78,3200,177.7800000000002
247603,1219,-102.146389,36.312778,Sherman,1,23,2013,1/23/13,3372.87,3200,172.8699999999999
247603,1219,-102.146389,36.312778,Sherman,1,9,2014,1/9/14,3356.14,3200,156.13999999999987
247603,1219,-102.146389,36.312778,Sherman,1,25,2016,1/25/16,3375.87,3200,175.8699999999999
247609,1349,-102.133055,36.299445,Sherman,1,9,1995,1/9/95,3440.76,3220,220.76000000000022
247609,1349,-102.133055,36.299445,Sherman,2,21,1996,2/21/96,3440.8,3220,220.80000000000018
247609,1349,-102.133055,36.299445,Sherman,1,9,1997,1/9/97,3438.96,3220,218.96000000000004
247609,1349,-102.133055,36.299445,Sherman,2,23,1998,2/23/98,3436.56,3220,216.55999999999995
247609,1349,-102.133055,36.299445,Sherman,1,17,2000,1/17/00,3430.9,3220,210.9000000000001
247609,1349,-102.133055,36.299445,Sherman,4,5,2001,4/5/01,3428.77,3220,208.76999999999998
247609,1349,-102.133055,36.299445,Sherman,1,12,2002,1/12/02,3426.04,3220,206.03999999999996
247609,1349,-102.133055,36.299445,Sherman,1,30,2003,1/30/03,3421.57,3220,201.57000000000016
247609,1349,-102.133055,36.299445,Sherman,1,19,2004,1/19/04,3417.83,3220,197.82999999999993
247609,1349,-102.133055,36.299445,Sherman,3,7,2005,3/7/05,3414.14,3220,194.13999999999987
247609,1349,-102.133055,36.299445,Sherman,2,14,2006,2/14/06,3412.09,3220,192.09000000000015
247609,1349,-102.133055,36.299445,Sherman,2,8,2007,2/8/07,3409.1,3220,189.0999999999999
247609,1349,-102.133055,36.299445,Sherman,1,15,2008,1/15/08,3405.58,3220,185.57999999999993
247609,1349,-102.133055,36.299445,Sherman,2,20,2009,2/20/09,3401.13,3220,181.1300000000001
247609,1349,-102.133055,36.299445,Sherman,1,27,2010,1/27/10,3396.91,3220,176.90999999999985
247609,1349,-102.133055,36.299445,Sherman,2,15,2011,2/15/11,3388.02,3220,168.01999999999998
247609,1349,-102.133055,36.299445,Sherman,1,23,2013,1/23/13,3374.99,3220,154.98999999999978
247609,1349,-102.133055,36.299445,Sherman,1,9,2014,1/9/14,3375.83,3220,155.82999999999993
247609,1349,-102.133055,36.299445,Sherman,1,25,2016,1/25/16,3362.92,3220,142.92000000000007
248102,831,-102.109167,36.370278,Sherman,1,27,1995,1/27/95,3414.98,3240,174.98000000000002
248102,831,-102.109167,36.370278,Sherman,1,16,1996,1/16/96,3419.2,3240,179.19999999999982
248102,831,-102.109167,36.370278,Sherman,4,5,2001,4/5/01,3413.81,3240,173.80999999999995
248102,831,-102.109167,36.370278,Sherman,1,16,2002,1/16/02,3413.88,3240,173.8800000000001
248102,831,-102.109167,36.370278,Sherman,1,21,2004,1/21/04,3407.84,3240,167.84000000000015
248102,831,-102.109167,36.370278,Sherman,1,30,2007,1/30/07,3394.5,3240,154.5
248102,831,-102.109167,36.370278,Sherman,1,14,2008,1/14/08,3403.99,3240,163.98999999999978
248102,831,-102.109167,36.370278,Sherman,2,23,2009,2/23/09,3402.87,3240,162.8699999999999
